timestamp,type,severity,message,estimated_saving_kwh,condition
2009-04-13 20:00:00,Peak_Shift,High,High consumption 3.46kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.692,hour=20 & kW>1.40
2009-04-13 21:00:00,Peak_Shift,Medium,High consumption 2.62kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.523,hour=21 & kW>1.27
2009-04-14 19:00:00,Peak_Shift,Medium,High consumption 2.68kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.535,hour=19 & kW>1.40
2009-04-14 20:00:00,Peak_Shift,Medium,High consumption 2.23kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.447,hour=20 & kW>1.33
2009-04-14 21:00:00,Peak_Shift,Medium,High consumption 1.87kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.374,hour=21 & kW>1.30
2009-04-15 19:00:00,Peak_Shift,Medium,High consumption 1.84kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.368,hour=19 & kW>1.03
2009-04-15 20:00:00,Peak_Shift,Medium,High consumption 2.09kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.417,hour=20 & kW>1.02
2009-04-15 21:00:00,Peak_Shift,Medium,High consumption 2.43kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.487,hour=21 & kW>1.05
2009-04-16 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.708,hour in 1-5 & kW>0.8
2009-04-16 19:00:00,Peak_Shift,Medium,High consumption 2.84kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.568,hour=19 & kW>1.21
2009-04-16 20:00:00,Peak_Shift,Medium,High consumption 1.51kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.301,hour=20 & kW>1.18
2009-04-16 21:00:00,Peak_Shift,Medium,High consumption 2.57kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.514,hour=21 & kW>1.18
2009-04-17 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.45kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.148,hour in 1-5 & kW>0.8
2009-04-17 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.45kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.147,hour in 1-5 & kW>0.8
2009-04-17 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.41kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.106,hour in 1-5 & kW>0.8
2009-04-17 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.49kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.185,hour in 1-5 & kW>0.8
2009-04-17 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.57kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.267,hour in 1-5 & kW>0.8
2009-04-17 20:00:00,Peak_Shift,Medium,High consumption 2.81kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.562,hour=20 & kW>1.67
2009-04-17 21:00:00,Peak_Shift,Medium,High consumption 2.76kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.552,hour=21 & kW>1.68
2009-04-18 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.98kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.676,hour in 1-5 & kW>0.8
2009-04-18 19:00:00,Peak_Shift,Medium,High consumption 2.07kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.414,hour=19 & kW>1.67
2009-04-19 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.90kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.602,hour in 1-5 & kW>0.8
2009-04-19 20:00:00,Peak_Shift,Medium,High consumption 2.04kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.408,hour=20 & kW>0.86
2009-04-19 21:00:00,Peak_Shift,High,High consumption 3.19kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.637,hour=21 & kW>1.00
2009-04-21 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.58kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.279,hour in 1-5 & kW>0.8
2009-04-21 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.36kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.06,hour in 1-5 & kW>0.8
2009-04-21 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.46kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.161,hour in 1-5 & kW>0.8
2009-04-21 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.35kW at 4h. Check standby: router, fridge, Sub_metering_3.",1.049,hour in 1-5 & kW>0.8
2009-04-21 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.41kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.114,hour in 1-5 & kW>0.8
2009-04-21 19:00:00,Peak_Shift,Medium,High consumption 1.99kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.398,hour=19 & kW>1.45
2009-04-21 20:00:00,Peak_Shift,Medium,High consumption 2.79kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.559,hour=20 & kW>1.53
2009-04-21 21:00:00,Peak_Shift,Medium,High consumption 1.81kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.362,hour=21 & kW>1.56
2009-04-22 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.94kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.642,hour in 1-5 & kW>0.8
2009-04-23 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.93kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.626,hour in 1-5 & kW>0.8
2009-04-23 21:00:00,Peak_Shift,High,High consumption 3.06kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.612,hour=21 & kW>0.88
2009-04-24 04:00:00,Night_Idle_Waste,Low,"Idle consumption 1.10kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.797,hour in 1-5 & kW>0.8
2009-04-25 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.94kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.645,hour in 1-5 & kW>0.8
2009-04-25 21:00:00,Peak_Shift,Medium,High consumption 1.65kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.33,hour=21 & kW>1.51
2009-04-26 20:00:00,Peak_Shift,Medium,High consumption 1.79kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.359,hour=20 & kW>1.70
2009-04-27 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.589,hour in 1-5 & kW>0.8
2009-04-27 20:00:00,Peak_Shift,Medium,High consumption 2.23kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.446,hour=20 & kW>1.01
2009-04-27 21:00:00,Peak_Shift,Medium,High consumption 2.89kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.577,hour=21 & kW>1.10
2009-04-28 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.88kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.58,hour in 1-5 & kW>0.8
2009-04-28 20:00:00,Peak_Shift,Medium,High consumption 1.66kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.333,hour=20 & kW>1.47
2009-04-28 21:00:00,Peak_Shift,Medium,High consumption 1.50kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.3,hour=21 & kW>1.40
2009-04-29 19:00:00,Peak_Shift,Medium,High consumption 1.54kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.307,hour=19 & kW>1.28
2009-04-29 21:00:00,Peak_Shift,Medium,High consumption 2.35kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.47,hour=21 & kW>1.30
2009-04-30 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.93kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.629,hour in 1-5 & kW>0.8
2009-04-30 18:00:00,Peak_Shift,Medium,High consumption 1.79kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.358,hour=18 & kW>1.49
2009-04-30 19:00:00,Peak_Shift,Medium,High consumption 1.77kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.353,hour=19 & kW>1.50
2009-05-01 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.40kW at 1h. Check standby: router, fridge, Sub_metering_3.",1.1,hour in 1-5 & kW>0.8
2009-05-01 02:00:00,Night_Idle_Waste,Low,"Idle consumption 1.46kW at 2h. Check standby: router, fridge, Sub_metering_3.",1.165,hour in 1-5 & kW>0.8
2009-05-01 03:00:00,Night_Idle_Waste,Low,"Idle consumption 1.35kW at 3h. Check standby: router, fridge, Sub_metering_3.",1.054,hour in 1-5 & kW>0.8
2009-05-01 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.55kW at 5h. Check standby: router, fridge, Sub_metering_3.",1.252,hour in 1-5 & kW>0.8
2009-05-01 21:00:00,Peak_Shift,Medium,High consumption 1.91kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.382,hour=21 & kW>1.45
2009-05-03 20:00:00,Peak_Shift,High,High consumption 4.27kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.853,hour=20 & kW>1.27
2009-05-03 21:00:00,Peak_Shift,High,High consumption 3.11kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.621,hour=21 & kW>1.36
2009-05-04 01:00:00,Night_Idle_Waste,Low,"Idle consumption 0.91kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.614,hour in 1-5 & kW>0.8
2009-05-04 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.94kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.637,hour in 1-5 & kW>0.8
2009-05-04 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.585,hour in 1-5 & kW>0.8
2009-05-04 04:00:00,Night_Idle_Waste,Low,"Idle consumption 0.93kW at 4h. Check standby: router, fridge, Sub_metering_3.",0.628,hour in 1-5 & kW>0.8
2009-05-04 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.81kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.515,hour in 1-5 & kW>0.8
2009-05-04 20:00:00,Peak_Shift,Medium,High consumption 1.98kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.395,hour=20 & kW>1.41
2009-05-04 21:00:00,Peak_Shift,Medium,High consumption 2.77kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.554,hour=21 & kW>1.39
2009-05-05 19:00:00,Peak_Shift,Medium,High consumption 1.97kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.395,hour=19 & kW>1.48
2009-05-05 21:00:00,Peak_Shift,Medium,High consumption 2.71kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.542,hour=21 & kW>1.44
2009-05-06 21:00:00,Peak_Shift,Medium,High consumption 2.33kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.467,hour=21 & kW>1.16
2009-05-08 18:00:00,Peak_Shift,Medium,High consumption 2.97kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.595,hour=18 & kW>1.40
2009-05-08 19:00:00,Peak_Shift,Medium,High consumption 1.64kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.328,hour=19 & kW>1.42
2009-05-08 20:00:00,Peak_Shift,Medium,High consumption 1.68kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.336,hour=20 & kW>1.48
2009-05-08 21:00:00,Peak_Shift,Medium,High consumption 1.96kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.392,hour=21 & kW>1.55
2009-05-10 18:00:00,Peak_Shift,Medium,High consumption 2.27kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.455,hour=18 & kW>1.31
2009-05-10 19:00:00,Peak_Shift,High,High consumption 3.64kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.727,hour=19 & kW>1.46
2009-05-10 20:00:00,Peak_Shift,Medium,High consumption 1.65kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.329,hour=20 & kW>1.49
2009-05-10 21:00:00,Peak_Shift,High,High consumption 3.35kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.671,hour=21 & kW>1.60
2009-05-11 19:00:00,Peak_Shift,Medium,High consumption 1.73kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.345,hour=19 & kW>1.14
2009-05-11 20:00:00,Peak_Shift,Medium,High consumption 2.40kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.479,hour=20 & kW>1.17
2009-05-11 21:00:00,Peak_Shift,High,High consumption 3.17kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.633,hour=21 & kW>1.16
2009-05-12 20:00:00,Peak_Shift,Medium,High consumption 2.22kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.444,hour=20 & kW>1.41
2009-05-13 21:00:00,Peak_Shift,Medium,High consumption 2.39kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.477,hour=21 & kW>1.13
2009-05-14 19:00:00,Peak_Shift,Medium,High consumption 2.48kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.495,hour=19 & kW>1.15
2009-05-14 20:00:00,Peak_Shift,High,High consumption 3.18kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.637,hour=20 & kW>1.26
2009-05-14 21:00:00,Peak_Shift,High,High consumption 3.50kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.701,hour=21 & kW>1.31
2009-05-15 18:00:00,Peak_Shift,Medium,High consumption 1.57kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.315,hour=18 & kW>1.53
2009-05-15 19:00:00,Peak_Shift,Medium,High consumption 1.51kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.302,hour=19 & kW>1.48
2009-05-16 02:00:00,Night_Idle_Waste,Low,"Idle consumption 0.89kW at 2h. Check standby: router, fridge, Sub_metering_3.",0.594,hour in 1-5 & kW>0.8
2009-05-16 18:00:00,Peak_Shift,Medium,High consumption 1.63kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.327,hour=18 & kW>1.48
2009-05-16 19:00:00,Peak_Shift,Medium,High consumption 1.71kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.343,hour=19 & kW>1.49
2009-05-16 20:00:00,Peak_Shift,Medium,High consumption 1.92kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.383,hour=20 & kW>1.52
2009-05-16 21:00:00,Peak_Shift,Medium,High consumption 1.82kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.364,hour=21 & kW>1.54
2009-05-17 10:00:00,Anomaly_Inspection,High,Anomaly detected: 3.76kW vs expected 1.54kW (residual 2.22). Check appliance left on.,2.221,z_score=4.74 | abs_error=2.22
2009-05-17 19:00:00,Peak_Shift,Medium,High consumption 1.76kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.353,hour=19 & kW>1.40
2009-05-17 20:00:00,Peak_Shift,Medium,High consumption 1.86kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.371,hour=20 & kW>1.40
2009-05-17 21:00:00,Peak_Shift,Medium,High consumption 1.57kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.313,hour=21 & kW>1.39
2009-05-18 20:00:00,Peak_Shift,Medium,High consumption 2.49kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.497,hour=20 & kW>0.99
2009-05-18 21:00:00,Peak_Shift,Medium,High consumption 2.11kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.422,hour=21 & kW>1.02
2009-05-19 18:00:00,Peak_Shift,Medium,High consumption 2.06kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.412,hour=18 & kW>1.16
2009-05-19 19:00:00,Peak_Shift,Medium,High consumption 2.67kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.534,hour=19 & kW>1.26
2009-05-19 20:00:00,Peak_Shift,Medium,High consumption 2.16kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.433,hour=20 & kW>1.25
2009-05-19 21:00:00,Peak_Shift,Medium,High consumption 1.74kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.349,hour=21 & kW>1.23
2009-05-20 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.01kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.71,hour in 1-5 & kW>0.8
2009-05-20 21:00:00,Peak_Shift,Medium,High consumption 2.21kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.441,hour=21 & kW>1.22
2009-05-23 18:00:00,Peak_Shift,Medium,High consumption 1.62kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.323,hour=18 & kW>1.12
2009-05-23 19:00:00,Peak_Shift,Medium,High consumption 1.99kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.399,hour=19 & kW>1.20
2009-05-23 20:00:00,Peak_Shift,Medium,High consumption 1.60kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.32,hour=20 & kW>1.26
2009-05-24 18:00:00,Peak_Shift,Medium,High consumption 2.56kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.512,hour=18 & kW>1.08
2009-05-24 19:00:00,Peak_Shift,Medium,High consumption 2.32kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.465,hour=19 & kW>1.10
2009-05-24 20:00:00,Peak_Shift,Medium,High consumption 1.59kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.317,hour=20 & kW>1.10
2009-05-25 03:00:00,Night_Idle_Waste,Low,"Idle consumption 0.96kW at 3h. Check standby: router, fridge, Sub_metering_3.",0.664,hour in 1-5 & kW>0.8
2009-05-25 18:00:00,Peak_Shift,Medium,High consumption 1.57kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.314,hour=18 & kW>1.15
2009-05-25 21:00:00,Peak_Shift,Medium,High consumption 2.36kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.471,hour=21 & kW>1.12
2009-05-26 21:00:00,Peak_Shift,Medium,High consumption 1.65kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.33,hour=21 & kW>0.97
2009-05-27 21:00:00,Peak_Shift,Medium,High consumption 2.92kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.585,hour=21 & kW>1.37
2009-05-28 19:00:00,Peak_Shift,Medium,High consumption 2.66kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.532,hour=19 & kW>1.08
2009-05-28 21:00:00,Peak_Shift,Medium,High consumption 1.86kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.372,hour=21 & kW>1.03
2009-05-29 21:00:00,Peak_Shift,Medium,High consumption 1.95kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.39,hour=21 & kW>0.99
2009-05-30 05:00:00,Night_Idle_Waste,Low,"Idle consumption 1.10kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.803,hour in 1-5 & kW>0.8
2009-05-30 18:00:00,Peak_Shift,Medium,High consumption 1.84kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.367,hour=18 & kW>1.27
2009-05-30 20:00:00,Peak_Shift,Medium,High consumption 1.66kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.332,hour=20 & kW>1.37
2009-05-31 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.84kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.544,hour in 1-5 & kW>0.8
2009-05-31 21:00:00,Peak_Shift,Medium,High consumption 1.81kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.363,hour=21 & kW>0.82
2009-06-01 20:00:00,Peak_Shift,Medium,High consumption 1.89kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.377,hour=20 & kW>1.28
2009-06-01 21:00:00,Peak_Shift,Medium,High consumption 2.14kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.428,hour=21 & kW>1.30
2009-06-02 21:00:00,Peak_Shift,Medium,High consumption 1.52kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.304,hour=21 & kW>0.88
2009-06-03 21:00:00,Peak_Shift,Medium,High consumption 1.91kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.382,hour=21 & kW>1.18
2009-06-05 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.06kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.762,hour in 1-5 & kW>0.8
2009-06-05 19:00:00,Peak_Shift,Medium,High consumption 1.57kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.314,hour=19 & kW>1.18
2009-06-06 19:00:00,Peak_Shift,Medium,High consumption 2.56kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.511,hour=19 & kW>1.02
2009-06-06 20:00:00,Peak_Shift,Medium,High consumption 2.37kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.474,hour=20 & kW>1.11
2009-06-06 21:00:00,Peak_Shift,Medium,High consumption 1.56kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.311,hour=21 & kW>1.15
2009-06-07 13:00:00,Anomaly_Inspection,High,Anomaly detected: 3.46kW vs expected 1.32kW (residual 2.14). Check appliance left on.,2.135,z_score=6.09 | abs_error=2.14
2009-06-08 19:00:00,Peak_Shift,Medium,High consumption 2.42kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.485,hour=19 & kW>0.87
2009-06-08 20:00:00,Peak_Shift,Medium,High consumption 1.90kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.38,hour=20 & kW>0.94
2009-06-09 20:00:00,Peak_Shift,Medium,High consumption 1.83kW at 20.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.365,hour=20 & kW>1.05
2009-06-09 21:00:00,Peak_Shift,Medium,High consumption 2.52kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.503,hour=21 & kW>1.11
2009-06-10 05:00:00,Night_Idle_Waste,Low,"Idle consumption 0.93kW at 5h. Check standby: router, fridge, Sub_metering_3.",0.633,hour in 1-5 & kW>0.8
2009-06-10 18:00:00,Peak_Shift,Medium,High consumption 1.56kW at 18.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.311,hour=18 & kW>1.31
2009-06-10 19:00:00,Peak_Shift,Medium,High consumption 1.78kW at 19.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.356,hour=19 & kW>1.36
2009-06-10 21:00:00,Peak_Shift,Medium,High consumption 2.06kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.413,hour=21 & kW>1.29
2009-06-12 21:00:00,Peak_Shift,Medium,High consumption 1.74kW at 21.0h (peak). Shift washing/dishwasher to 13-16h off-peak.,0.348,hour=21 & kW>0.90
2009-06-14 01:00:00,Night_Idle_Waste,Low,"Idle consumption 1.17kW at 1h. Check standby: router, fridge, Sub_metering_3.",0.867,hour in 1-5 & kW>0.8
